sep=,
="DATE",="START_TIME",="END_TIME",="USER_NAME",="DEVICE_MODEL",="ALL_ENABLED_TESTS_STATUS",="SERIAL_NUMBER_STATUS",="SERIAL_NUMBER_VALUE",="LoRa_ID_STATUS",="LoRa_ID_VALUE",="POWER_TEST",="POWER_VALUE (mW)",="V1_TEST",="V1_VALUE (mV)",="V2_TEST",="V2_VALUE (mV)",="V3_TEST",="V3_VALUE (mV)",="V4_TEST",="V4_VALUE (mV)",="V5_TEST",="V5_VALUE (mV)",="UART_TEST",="FIRMWARE_VERSION_TEST",="FIRMWARE_VERSION_VALUE",="GPIO_TEST",="GPIO_JIGA_STATE_1",="GPIO_DUT_STATE_1",="GPIO_JIGA_STATE_2",="GPIO_DUT_STATE_2",="ADC_TEST",="ADC_VALUE (mV)",="G-SENSOR_TEST",="G-SENSOR_X_AXIS",="G-SENSOR_Y_AXIS",="G-SENSOR_Z_AXIS",="LoRa_TEST",="LoRa_channel",="LoRa_DUT_RX_DATA",="LoRa_DUT_TX_DATA",="LoRa_DUT_RSSI",="LoRa_DUT_SNR",="LoRa_JIGA_RX_DATA",="LoRa_JIGA_TX_DATA",="LoRa_JIGA_RSSI",="LoRa_JIGA_SNR",="CAN_TEST",="CAN_BIT_RATE",="CAN_DUT_RX_DATA",="CAN_DUT_TX_DATA",="CAN_JIGA_RX_DATA",="CAN_JIGA_TX_DATA",="1-WIRE_TEST",="1-WIRE_VALUE",="GSM_TEST",="GSM_CSQ_RSSI",="GSM_CSQ_BER",="GSM_IMEI",="GSM_ICCID",="GSM_NETWORK_PROVIDER",="GPS_TEST",="GPS_QUALITY_INDICATOR",="GPS_SATELLITES_USED",="GPS_HDOP",="SIM_CARD_TEST",="SIM_CARD_ICCID",="SIM_CARD_NETWORK_PROVIDER",="SETUP_DOWNLOAD",="SETUP_HASH",="LoRa_APP_EUI_STATUS",="LoRa_APP_EUI_VALUE",="LoRa_APP_SESSION_KEY_STATUS",="LORA_APP_SESSION_KEY_VALUE",="LoRa_DEV_ADDRESS_STATUS",="LoRa_DEV_ADDRESS_VALUE",="LoRa_DEV_EUI_STATUS",="LoRa_DEV_EUI_VALUE",="LoRa_NTWK_SESSION_KEY_STATUS",="LoRa_NTWK_SESSION_KEY_VALUE",
="2024-08-23",="20:09:35",="20:17:03",="hi-mix",="RI-0352",="PASS",="PASS",="25106584",="PASS",="5106584",="PASS",="386",="PASS",="10602",="PASS",="5361",="PASS",="4360",="PASS",="3261",="PASS",="1762",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11640",="-",="0",="0",="0",="PASS",="906000",="356993740",="1698024453",="-73",="11",="1698024453",="356993740",="-40",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="29",="99",="869671072644337",="89551080357045298158",="Vivo",="PASS",="2",="15",="0.66",="PASS",="89550531400038848980",="Claro",="PASS",="-",="PASS",="98D144C452C073BD",="PASS",="1E454504DC2376DA5A8A77E2A79C9BB5",="PASS",="5B5584A6",="PASS",="000516800014B1B2",="PASS",="15A66F6682C3048C7376FB1B9831879C",
="2024-08-23",="20:17:16",="20:23:08",="hi-mix",="RI-0352",="FAIL",="PASS",="25106814",="PASS",="5106814",="PASS",="728",="PASS",="10505",="PASS",="5400",="PASS",="4355",="PASS",="3276",="PASS",="1787",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11640",="-",="0",="0",="0",="PASS",="906000",="501361300",="1256069004",="-68",="12",="1256069004",="501361300",="-35",="12",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="28",="99",="869671072637562",="89551080357045298158",="Vivo",="FAIL",="2",="16",="0.68",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014B17D",="-",="",
="2024-08-23",="21:28:17",="21:36:49",="hi-mix",="RI-0352",="PASS",="PASS",="25106814",="PASS",="5106814",="PASS",="760",="PASS",="10505",="PASS",="5351",="PASS",="4350",="PASS",="3276",="PASS",="1787",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11626",="-",="0",="0",="0",="PASS",="906000",="469288773",="2070839745",="-70",="11",="2070839745",="469288773",="-35",="12",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="27",="99",="869671072637562",="89551080357045298158",="Vivo",="PASS",="2",="16",="0.66",="PASS",="89550534420011926162",="Claro",="PASS",="-",="PASS",="D0E3A13FE96ACC4D",="PASS",="31DCB327CC525FB756E78DDA1C35E4DC",="PASS",="D8F713F2",="PASS",="000516800014B17D",="PASS",="9864BB7483DF7FD5AF1CD79A32B49A63",
="2024-08-23",="21:38:37",="21:50:47",="hi-mix",="RI-0352",="PASS",="PASS",="25106768",="PASS",="5106768",="PASS",="484",="PASS",="10602",="PASS",="5332",="PASS",="4326",="PASS",="3266",="PASS",="1772",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11502",="-",="0",="0",="0",="PASS",="906000",="279138981",="332657371",="-70",="12",="332657371",="279138981",="-37",="12",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="27",="99",="869671072639840",="89551080357045298158",="Vivo",="PASS",="2",="14",="0.75",="PASS",="89550531400038849004",="Claro",="PASS",="-",="PASS",="530740773641D1B1",="PASS",="5C2BE1EB6703B3BA5116A4D3205B4A11",="PASS",="A2A7A17F",="PASS",="000516800014B164",="PASS",="7C770003D2F0492355221492035555ED",
="2024-08-23",="21:52:36",="22:01:42",="hi-mix",="RI-0352",="PASS",="PASS",="25106797",="PASS",="5106797",="PASS",="410",="PASS",="10570",="PASS",="5361",="PASS",="4350",="PASS",="3266",="PASS",="1782",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11612",="-",="0",="0",="0",="PASS",="906000",="1000747596",="1060816994",="-71",="11",="1060816994",="1000747596",="-38",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="27",="99",="869671072639246",="89551080357045298158",="Vivo",="PASS",="2",="15",="0.64",="PASS",="89550531400038849012",="Claro",="PASS",="-",="PASS",="06E8FC9EE115020B",="PASS",="30A870B9D2653FBBF9B4D9957BE39206",="PASS",="59959421",="PASS",="000516800014B0BB",="PASS",="451D4FEDE7F72BE9665C7A0F73E8255F",
="2024-08-23",="22:05:35",="22:13:26",="hi-mix",="RI-0352",="PASS",="PASS",="25106560",="PASS",="5106560",="PASS",="718",="PASS",="10602",="PASS",="5332",="PASS",="4360",="PASS",="3276",="PASS",="1787",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11529",="-",="0",="0",="0",="PASS",="906000",="1841559255",="2090385627",="-71",="11",="2090385627",="1841559255",="-35",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="26",="99",="869671072645300",="89551080357045298158",="Vivo",="PASS",="2",="13",="0.74",="PASS",="89550531400038849020",="Claro",="PASS",="-",="PASS",="38B2603724396BE1",="PASS",="DDBDE2DA5820F66A73B4C3CDB3744230",="PASS",="19D1AEDA",="PASS",="000516800014987C",="PASS",="3B2529BA2B50A2218A495EF83F731254",
="2024-08-23",="22:13:34",="22:19:34",="hi-mix",="RI-0352",="FAIL",="PASS",="25106662",="PASS",="5106662",="PASS",="748",="PASS",="10505",="PASS",="5312",="PASS",="4345",="PASS",="3291",="PASS",="1782",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11543",="-",="0",="0",="0",="PASS",="906000",="2071919120",="1341144715",="-71",="11",="1341144715",="2071919120",="-36",="12",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="26",="99",="869671072640608",="89551080357045298158",="Vivo",="PASS",="2",="18",="0.61",="PASS",="89550531400038849038",="Claro",="FAIL",="-",="-",="",="-",="",="-",="",="PASS",="000516800014B1A1",="-",="",
="2024-08-23",="22:19:54",="22:27:30",="hi-mix",="RI-0352",="PASS",="PASS",="25106770",="PASS",="5106770",="PASS",="784",="PASS",="10570",="PASS",="5361",="PASS",="4360",="PASS",="3276",="PASS",="1796",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11640",="-",="0",="0",="0",="PASS",="906000",="892887949",="785995191",="-69",="11",="785995191",="892887949",="-35",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="26",="99",="869671072639717",="89551080357045298158",="Vivo",="PASS",="2",="15",="0.66",="PASS",="89550531400038850747",="Claro",="PASS",="-",="PASS",="84A1EEC73741032F",="PASS",="9CE1E40E542EC6CDC3D1E38E7C5C88AD",="PASS",="CAA27972",="PASS",="000516800014B111",="PASS",="9722B762535BCF0E35145DC14450DCD9",
="2024-08-23",="22:28:10",="22:35:05",="hi-mix",="RI-0352",="PASS",="PASS",="25106662",="PASS",="5106662",="PASS",="776",="PASS",="10505",="PASS",="5341",="PASS",="4365",="PASS",="3330",="PASS",="1806",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11529",="-",="0",="0",="0",="PASS",="906000",="1686871873",="1594198596",="-69",="11",="1594198596",="1686871873",="-36",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="27",="99",="869671072640608",="89551080357045298158",="Vivo",="PASS",="2",="17",="0.70",="PASS",="89550531400038849038",="Claro",="PASS",="-",="PASS",="90DCE6CD27656E8F",="PASS",="EDFBA8F6D6595EFAB1C7457E95EFA415",="PASS",="D1F0B0AC",="PASS",="000516800014B1A1",="PASS",="E6974605B8D0B4021461E5DAFEB7C2AB",
="2024-08-23",="22:35:17",="22:50:57",="hi-mix",="RI-0352",="PASS",="PASS",="25106804",="PASS",="5106804",="PASS",="770",="PASS",="10538",="PASS",="5332",="PASS",="4345",="PASS",="3276",="PASS",="1777",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11543",="-",="0",="0",="0",="PASS",="906000",="1597715059",="725164138",="-67",="11",="725164138",="1597715059",="-36",="10",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="26",="99",="869671072652090",="89551080357045298158",="Vivo",="PASS",="2",="13",="0.77",="PASS",="89550531400038848337",="Claro",="PASS",="-",="PASS",="A851E8164A6314E7",="PASS",="3488E435D2D09FD0E0E843DCBFBC7FEF",="PASS",="21155C72",="PASS",="000516800014B163",="PASS",="0F175FF198BBCE705A3B47CAB8C5DB0C",
="2024-08-23",="22:59:06",="23:08:17",="hi-mix",="RI-0352",="PASS",="PASS",="25106616",="PASS",="5106616",="PASS",="430",="PASS",="10538",="PASS",="5332",="PASS",="4350",="PASS",="3271",="PASS",="1787",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11626",="-",="0",="0",="0",="PASS",="906000",="578670188",="36819707",="-70",="11",="36819707",="578670188",="-37",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="27",="99",="869671072643065",="89551080357045298158",="Vivo",="PASS",="2",="14",="0.72",="PASS",="89550531400038849053",="Claro",="PASS",="-",="PASS",="68A7FFDA1F21EFA8",="PASS",="EE10945C95FF55A6F50F648B88F9880C",="PASS",="623666EF",="PASS",="000516800014B158",="PASS",="0740A9246F5EBFEEF54D4D2107FC0F69",
="2024-08-23",="23:09:18",="23:18:55",="hi-mix",="RI-0352",="PASS",="PASS",="25106697",="PASS",="5106697",="PASS",="394",="PASS",="10570",="PASS",="5341",="PASS",="4345",="PASS",="3266",="PASS",="1777",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11529",="-",="0",="0",="0",="PASS",="906000",="1703494544",="1831624267",="-72",="11",="1831624267",="1703494544",="-35",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="26",="99",="869671072638164",="89551080357045298158",="Vivo",="PASS",="2",="14",="0.74",="PASS",="89550531400038850739",="Claro",="PASS",="-",="PASS",="C0E4D2B448361CF2",="PASS",="CB18F94CF900DF32CF810FC985F63FE2",="PASS",="1721C703",="PASS",="000516800014B1EC",="PASS",="11918668B9EB85D32B82D23441EC16A9",
="2024-08-23",="23:25:10",="23:32:00",="hi-mix",="RI-0352",="PASS",="PASS",="25105980",="PASS",="5105980",="PASS",="714",="PASS",="10409",="PASS",="5351",="PASS",="4360",="PASS",="3276",="PASS",="1782",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11723",="-",="0",="0",="0",="PASS",="906000",="609681559",="1413681636",="-74",="11",="1413681636",="609681559",="-39",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="30",="99",="865413056319196",="89551080357045298158",="Vivo",="PASS",="2",="18",="0.64",="PASS",="89550531400038850705",="Claro",="PASS",="-",="PASS",="FAD4A49625AA82AB",="PASS",="3FA364A278B8D696CBB2F30DEE49082A",="PASS",="A0BA3B69",="PASS",="00051680001488D2",="PASS",="7604F92B793AE9A02DAF1DFD0651749F",
="2024-08-23",="23:32:08",="23:41:15",="hi-mix",="RI-0352",="PASS",="PASS",="25105992",="PASS",="5105992",="PASS",="502",="PASS",="10505",="PASS",="5351",="PASS",="4360",="PASS",="3251",="PASS",="1777",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11640",="-",="0",="0",="0",="PASS",="906000",="2021848934",="1487671288",="-74",="11",="1487671288",="2021848934",="-37",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="28",="99",="865413056335101",="89551080357045298158",="Vivo",="PASS",="2",="14",="0.71",="PASS",="89550534400026582424",="Claro",="PASS",="-",="PASS",="3BFA190716E93C70",="PASS",="1D0B5EB77D54B62B5BF38EB8E5480399",="PASS",="E67F40CC",="PASS",="0005168000147907",="PASS",="EDD87ACFFA8312EC34061B295182A299",
="2024-08-23",="23:41:23",="23:49:19",="hi-mix",="RI-0352",="PASS",="PASS",="25107993",="PASS",="5107993",="PASS",="404",="PASS",="10570",="PASS",="5312",="PASS",="4331",="PASS",="3256",="PASS",="1782",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11571",="-",="0",="0",="0",="PASS",="906000",="278773778",="2132660109",="-73",="11",="2132660109",="278773778",="-35",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="26",="99",="865413056324592",="89551080357045298158",="Vivo",="PASS",="2",="14",="0.72",="PASS",="89550531400038849046",="Claro",="PASS",="-",="PASS",="A345BA5733C698ED",="PASS",="C60D66776B7C8BF3443BEFF3DAAF8739",="PASS",="6C8B3862",="PASS",="000516800014A6BE",="PASS",="F12A1E31C1CBACC26DA0D987D7544AAA",
="2024-08-23",="23:49:31",="23:57:48",="hi-mix",="RI-0352",="PASS",="PASS",="25107915",="PASS",="5107915",="PASS",="488",="PASS",="10570",="PASS",="5361",="PASS",="4321",="PASS",="3256",="PASS",="1777",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11626",="-",="0",="0",="0",="PASS",="906000",="1387758026",="27518600",="-67",="11",="27518600",="1387758026",="-35",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="28",="99",="869671072642919",="89551080357045298158",="Vivo",="PASS",="2",="14",="0.74",="PASS",="89550531400038850192",="Claro",="PASS",="-",="PASS",="2DC03FABB4472C20",="PASS",="67E9FB0CE32FE1E94E53663CCCBB6C11",="PASS",="A6D279A7",="PASS",="000516800014BCFE",="PASS",="CCB00F019B50EF757F0E7A484E710B9D",
="2024-08-24",="00:09:38",="00:16:05",="hi-mix",="RI-0352",="PASS",="PASS",="25107966",="PASS",="5107966",="PASS",="764",="PASS",="10473",="PASS",="5312",="PASS",="4360",="PASS",="3281",="PASS",="1777",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11557",="-",="0",="0",="0",="PASS",="906000",="731217412",="1800947588",="-74",="11",="1800947588",="731217412",="-39",="10",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="27",="99",="865413056317828",="89551080357045298158",="Vivo",="PASS",="1",="14",="0.74",="PASS",="89550531400038850200",="Claro",="PASS",="-",="PASS",="022425C345D1D684",="PASS",="6318F8CDE1A070E7A90A1DDA6C42DD29",="PASS",="BF5AFD9D",="PASS",="000516800014C185",="PASS",="33CBD8CA47D90E166DE00A3EF99B5DA4",
="2024-08-26",="15:32:46",="15:39:17",="hi-mix",="RI-0352",="PASS",="PASS",="25107630",="PASS",="5107630",="PASS",="370",="PASS",="10634",="PASS",="5380",="PASS",="4375",="PASS",="3300",="PASS",="1791",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11626",="-",="0",="0",="0",="PASS",="906000",="308766819",="2076030031",="-68",="11",="2076030031",="308766819",="-33",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="25",="99",="865413056348401",="89551080357045297788",="Vivo",="PASS",="2",="14",="0.71",="PASS",="89550537420005757737",="Claro",="PASS",="-",="PASS",="558C7D0E94BFCABF",="PASS",="F360CA81034CED92B5C8A6FB85D373E0",="PASS",="52846E66",="PASS",="000516800014C206",="PASS",="11E763F4C0091C3075198886E32AAB41",
="2024-08-26",="15:39:56",="15:41:17",="hi-mix",="RI-0352",="FAIL",="PASS",="25107616",="PASS",="5107616",="PASS",="800",="PASS",="10602",="PASS",="5400",="PASS",="4423",="PASS",="3349",="PASS",="1865",="PASS",="PASS",="v0.5.23",="FAIL",="1100",="01000",="1011",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014A1DF",="-",="",
="2024-08-26",="15:41:37",="15:49:04",="hi-mix",="RI-0352",="PASS",="PASS",="25107616",="PASS",="5107616",="PASS",="570",="PASS",="10505",="PASS",="5332",="PASS",="4355",="PASS",="3291",="PASS",="1796",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11640",="-",="0",="0",="0",="PASS",="906000",="1160861983",="2108329644",="-70",="11",="2108329644",="1160861983",="-35",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="30",="99",="865413056314940",="89551080357045297788",="Vivo",="PASS",="2",="13",="0.76",="PASS",="89550537420005757794",="Claro",="PASS",="-",="PASS",="6CA0C9E3EB34076B",="PASS",="DE35F576C7948911B8C881F4241865C2",="PASS",="8EA9998B",="PASS",="000516800014A1DF",="PASS",="50590F5DF55B591AB844AFC411C88ADF",
="2024-08-26",="15:50:08",="15:58:13",="hi-mix",="RI-0352",="PASS",="PASS",="25107497",="PASS",="5107497",="PASS",="412",="PASS",="10602",="PASS",="5351",="PASS",="4375",="PASS",="3310",="PASS",="1801",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11488",="-",="0",="0",="0",="PASS",="906000",="1779435638",="1768008011",="-71",="11",="1768008011",="1779435638",="-32",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="25",="99",="865413056316259",="89551080357045297788",="Vivo",="PASS",="2",="13",="0.72",="PASS",="89550531400038848444",="Claro",="PASS",="-",="PASS",="2C26903BABA96A17",="PASS",="4DBDEA61AD53F56CDEF27BB1AC0DBC61",="PASS",="552F8EEA",="PASS",="000516800014A349",="PASS",="A9A3BCD52EC8D1EF244563EE4DE67E62",
="2024-08-26",="15:58:23",="15:59:43",="hi-mix",="RI-0352",="FAIL",="PASS",="25107604",="PASS",="5107604",="PASS",="786",="PASS",="10570",="PASS",="5468",="PASS",="4433",="PASS",="3320",="PASS",="1806",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11432",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="TIMEOUT",="519398710E64FF28",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014C12A",="-",="",
="2024-08-26",="16:00:42",="16:08:28",="hi-mix",="RI-0352",="PASS",="PASS",="25107604",="PASS",="5107604",="PASS",="702",="PASS",="10538",="PASS",="5380",="PASS",="4389",="PASS",="3281",="PASS",="1772",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11488",="-",="0",="0",="0",="PASS",="906000",="755648508",="906576644",="-68",="11",="906576644",="755648508",="-34",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="31",="99",="865413056349268",="89551080357045297788",="Vivo",="PASS",="2",="14",="0.73",="PASS",="89550531400038848329",="Claro",="PASS",="-",="PASS",="257B0E0E8166C99B",="PASS",="E3FD9AC1F0FA9DC7D83F6901FFF84F22",="PASS",="615932F2",="PASS",="000516800014C12A",="PASS",="5AF67CB76585677698342D60CB7E3E39",
="2024-08-26",="16:09:30",="16:17:14",="hi-mix",="RI-0352",="PASS",="PASS",="25107497",="PASS",="5107497",="PASS",="1006",="PASS",="10570",="PASS",="5371",="PASS",="4379",="PASS",="3349",="PASS",="1835",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11474",="-",="0",="0",="0",="PASS",="906000",="149974338",="382335573",="-72",="11",="382335573",="149974338",="-32",="10",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="29",="99",="865413056316259",="89551080357045297788",="Vivo",="PASS",="2",="12",="0.76",="PASS",="89550531400038848444",="Claro",="PASS",="-",="PASS",="2C26903BABA96A17",="PASS",="4DBDEA61AD53F56CDEF27BB1AC0DBC61",="PASS",="552F8EEA",="PASS",="000516800014A349",="PASS",="A9A3BCD52EC8D1EF244563EE4DE67E62",
="2024-08-26",="16:17:27",="16:26:39",="hi-mix",="RI-0352",="PASS",="PASS",="25107667",="PASS",="5107667",="PASS",="394",="PASS",="10666",="PASS",="5400",="PASS",="4355",="PASS",="3315",="PASS",="1806",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11446",="-",="0",="0",="0",="PASS",="906000",="1530126989",="1034161828",="-68",="11",="1034161828",="1530126989",="-35",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="27",="99",="865413056312811",="89551080357045297788",="Vivo",="PASS",="2",="13",="0.77",="PASS",="89550531400038853931",="Claro",="PASS",="-",="PASS",="B707439388FBADBD",="PASS",="82D47F62FD15FB501E653B37E476A07D",="PASS",="DDDBBE0C",="PASS",="000516800014D00B",="PASS",="896A626CFA4654B439AE7AB613A9D81B",
="2024-08-26",="16:26:50",="16:35:30",="hi-mix",="RI-0352",="PASS",="PASS",="25107627",="PASS",="5107627",="PASS",="374",="PASS",="10666",="PASS",="5351",="PASS",="4360",="PASS",="3286",="PASS",="1791",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11737",="-",="0",="0",="0",="PASS",="906000",="1974244693",="2140709272",="-72",="11",="2140709272",="1974244693",="-33",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="27",="99",="865413056338816",="89551080357045297788",="Vivo",="PASS",="2",="14",="0.69",="PASS",="89550531400038848303",="Claro",="PASS",="-",="PASS",="5BE305D6FDC7EE86",="PASS",="BF1817D7693CED3F93BF0777350122AD",="PASS",="D44D8F91",="PASS",="000516800014D554",="PASS",="AEBF3B8B78F3DDB481831E98D3584718",
="2024-08-26",="16:35:41",="16:44:25",="hi-mix",="RI-0352",="PASS",="PASS",="25107635",="PASS",="5107635",="PASS",="836",="PASS",="10634",="PASS",="5361",="PASS",="4375",="PASS",="3291",="PASS",="1791",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11668",="-",="0",="0",="0",="PASS",="906000",="2006409227",="456563990",="-73",="11",="456563990",="2006409227",="-32",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="25",="99",="865413056339020",="89551080357045297788",="Vivo",="PASS",="2",="15",="0.69",="PASS",="89550531400038848451",="Claro",="PASS",="-",="PASS",="F898CB7C0250B7DA",="PASS",="7FF4919B7317233C8B01581F0B765E2A",="PASS",="BC82AE1F",="PASS",="000516800014D58A",="PASS",="12D242E2FF1AE1657149AABCDF48D827",
="2024-08-26",="16:44:35",="16:52:58",="hi-mix",="RI-0352",="PASS",="PASS",="25107689",="PASS",="5107689",="PASS",="528",="PASS",="10634",="PASS",="5390",="PASS",="4379",="PASS",="3291",="PASS",="1796",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11709",="-",="0",="0",="0",="PASS",="906000",="1436220690",="1157410045",="-72",="11",="1157410045",="1436220690",="-35",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="26",="99",="865413056350274",="89551080357045297788",="Vivo",="PASS",="2",="15",="0.70",="PASS",="89550531400038848428",="Claro",="PASS",="-",="PASS",="E7FECA1099CB3918",="PASS",="DD67CB4491E2FCCB289490DAB48C20BA",="PASS",="BD2B1E80",="PASS",="000516800014C114",="PASS",="039791F8D97C6EC4CB150AD099286ECF",
="2024-08-26",="16:53:08",="17:02:04",="hi-mix",="RI-0352",="PASS",="PASS",="25107673",="PASS",="5107673",="PASS",="394",="PASS",="10634",="PASS",="5400",="PASS",="4360",="PASS",="3286",="PASS",="1787",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11612",="-",="0",="0",="0",="PASS",="906000",="1350468928",="2114738794",="-73",="11",="2114738794",="1350468928",="-37",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="26",="99",="865413056314718",="89551080357045297788",="Vivo",="PASS",="2",="15",="0.72",="PASS",="89550531400038848469",="Claro",="PASS",="-",="PASS",="16E9B7BE86713104",="PASS",="6901F21159A097BE1D1F2F8E8C56B0F4",="PASS",="AC13F7E9",="PASS",="000516800014A359",="PASS",="3D50B07008EF90938C97345B020FEAB3",
="2024-08-26",="17:12:14",="17:21:15",="hi-mix",="RI-0352",="PASS",="PASS",="25107516",="PASS",="5107516",="PASS",="524",="PASS",="10634",="PASS",="5361",="PASS",="4394",="PASS",="3286",="PASS",="1796",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11598",="-",="0",="0",="0",="PASS",="906000",="1268311993",="1030483007",="-69",="11",="1030483007",="1268311993",="-34",="11",="-",="1000",="",="",="",="",="PASS",="519398710E64FF28",="PASS",="31",="99",="865413056316473",="89551080357045297788",="Vivo",="PASS",="2",="19",="0.60",="PASS",="89550531400038848477",="Claro",="PASS",="-",="PASS",="EFFAA8DF94D2900A",="PASS",="A3E7584FE2A306A2B9804006BA0A357E",="PASS",="A6EE835C",="PASS",="000516800014A31B",="PASS",="0D8F8ED66D0F725279F0EC53BA98A3CA",
="2024-08-26",="17:21:24",="17:23:05",="hi-mix",="RI-0352",="FAIL",="FAIL",="0",="-",="0",="PASS",="380",="PASS",="10634",="PASS",="5341",="PASS",="4365",="PASS",="3276",="PASS",="1787",="PASS",="PASS",="v0.5.23",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014A34A",="-",="",
