sep=,
="DATE",="START_TIME",="END_TIME",="USER_NAME",="DEVICE_MODEL",="ALL_ENABLED_TESTS_STATUS",="SERIAL_NUMBER_STATUS",="SERIAL_NUMBER_VALUE",="LoRa_ID_STATUS",="LoRa_ID_VALUE",="POWER_TEST",="POWER_VALUE (mW)",="V1_TEST",="V1_VALUE (mV)",="V2_TEST",="V2_VALUE (mV)",="V3_TEST",="V3_VALUE (mV)",="V4_TEST",="V4_VALUE (mV)",="V5_TEST",="V5_VALUE (mV)",="UART_TEST",="FIRMWARE_VERSION_TEST",="FIRMWARE_VERSION_VALUE",="GPIO_TEST",="GPIO_JIGA_STATE_1",="GPIO_DUT_STATE_1",="GPIO_JIGA_STATE_2",="GPIO_DUT_STATE_2",="ADC_TEST",="ADC_VALUE (mV)",="G-SENSOR_TEST",="G-SENSOR_X_AXIS",="G-SENSOR_Y_AXIS",="G-SENSOR_Z_AXIS",="LoRa_TEST",="LoRa_channel",="LoRa_DUT_RX_DATA",="LoRa_DUT_TX_DATA",="LoRa_DUT_RSSI",="LoRa_DUT_SNR",="LoRa_JIGA_RX_DATA",="LoRa_JIGA_TX_DATA",="LoRa_JIGA_RSSI",="LoRa_JIGA_SNR",="CAN_TEST",="CAN_BIT_RATE",="CAN_DUT_RX_DATA",="CAN_DUT_TX_DATA",="CAN_JIGA_RX_DATA",="CAN_JIGA_TX_DATA",="1-WIRE_TEST",="1-WIRE_VALUE",="GSM_TEST",="GSM_CSQ_RSSI",="GSM_CSQ_BER",="GSM_IMEI",="GSM_ICCID",="GSM_NETWORK_PROVIDER",="GPS_TEST",="GPS_QUALITY_INDICATOR",="GPS_SATELLITES_USED",="GPS_HDOP",="SIM_CARD_TEST",="SIM_CARD_ICCID",="SIM_CARD_NETWORK_PROVIDER",="SETUP_DOWNLOAD",="SETUP_HASH",="LoRa_APP_EUI_STATUS",="LoRa_APP_EUI_VALUE",="LoRa_APP_SESSION_KEY_STATUS",="LORA_APP_SESSION_KEY_VALUE",="LoRa_DEV_ADDRESS_STATUS",="LoRa_DEV_ADDRESS_VALUE",="LoRa_DEV_EUI_STATUS",="LoRa_DEV_EUI_VALUE",="LoRa_NTWK_SESSION_KEY_STATUS",="LoRa_NTWK_SESSION_KEY_VALUE",
="2024-07-11",="16:51:22",="16:53:04",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-07-11",="17:00:19",="17:06:50",="hi-mix",="RI-0352",="PASS",="PASS",="25103007",="PASS",="5103007",="PASS",="708",="PASS",="10308",="PASS",="5353",="PASS",="4345",="PASS",="3251",="PASS",="1762",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11585",="-",="0",="0",="0",="PASS",="906000",="2116454123",="430723587",="-38",="11",="430723587",="2116454123",="-43",="10",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="28",="99",="865413056331555",="89551080157094740260",="Vivo",="PASS",="1",="5",="1.32",="PASS",="89550534400026553904",="Claro",="PASS",="-",="PASS",="C5710BEA609DEB25",="PASS",="770E9A884781462632D52C4B986C2EE3",="PASS",="B64F335B",="PASS",="0005168000147E4F",="PASS",="4B73D24692A7ACE6AC96BF95DD17FAF5",
="2024-07-11",="17:12:41",="17:24:03",="hi-mix",="RI-0352",="PASS",="PASS",="25102142",="PASS",="5102142",="PASS",="308",="PASS",="10340",="PASS",="5383",="PASS",="4365",="PASS",="3256",="PASS",="1782",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11681",="-",="0",="0",="0",="PASS",="906000",="945879022",="1599812924",="-39",="11",="1599812924",="945879022",="-45",="9",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="28",="99",="865413056329401",="89551080157094740260",="Vivo",="PASS",="1",="10",="0.83",="PASS",="89550534400026539119",="Claro",="PASS",="-",="PASS",="89F182E25D70B8F2",="PASS",="3D4104D980E3E903B8B60F1B3F312C6D",="PASS",="86278EA6",="PASS",="0005168000148CEF",="PASS",="C7932AB9058FAF8029F529BE3CD37CC3",
="2024-07-11",="17:32:24",="17:41:21",="hi-mix",="RI-0352",="PASS",="PASS",="25102313",="PASS",="5102313",="PASS",="308",="PASS",="10276",="PASS",="5373",="PASS",="4331",="PASS",="3256",="PASS",="1772",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11557",="-",="0",="0",="0",="PASS",="906000",="1024205908",="385564731",="-43",="11",="385564731",="1024205908",="-49",="10",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="29",="99",="865413056326233",="89551080357045373621",="Vivo",="PASS",="1",="6",="1.30",="PASS",="89550534400026564448",="Claro",="PASS",="-",="PASS",="C88160B1C0D91A6C",="PASS",="6E01F4402E4989F483ADBD4B837E4D1E",="PASS",="BEFCCAF2",="PASS",="0005168000149277",="PASS",="5F6812C3826CE47579EFFAE4C5CBAA8A",
="2024-07-11",="17:44:27",="17:56:43",="hi-mix",="RI-0352",="FAIL",="PASS",="25102262",="PASS",="5102262",="PASS",="630",="PASS",="10340",="PASS",="5432",="PASS",="4350",="PASS",="3295",="PASS",="1791",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11612",="-",="0",="0",="0",="TIMEOUT",="906000",="409709844",="196550153",="-36",="11",="",="409709844",="0",="0",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="00051680001498CE",="-",="",
="2024-07-11",="17:58:52",="18:07:06",="hi-mix",="RI-0352",="FAIL",="PASS",="25102357",="PASS",="5102357",="PASS",="304",="PASS",="10308",="PASS",="5333",="PASS",="4379",="PASS",="3276",="PASS",="1796",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11598",="-",="0",="0",="0",="PASS",="906000",="830117164",="501462854",="-40",="10",="501462854",="830117164",="-49",="10",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="28",="99",="865413056328213",="89551080357045373621",="Vivo",="FAIL",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="00051680001498E7",="-",="",
="2024-07-11",="18:08:03",="18:15:00",="hi-mix",="RI-0352",="FAIL",="PASS",="25102331",="PASS",="5102331",="PASS",="312",="PASS",="10244",="PASS",="5383",="PASS",="4374",="PASS",="3261",="PASS",="1791",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11585",="-",="0",="0",="0",="PASS",="906000",="440294419",="1561781407",="-39",="11",="1561781407",="440294419",="-46",="10",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="TIMEOUT",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="00051680001498D0",="-",="",
="2024-07-11",="18:33:02",="18:42:16",="hi-mix",="RI-0352",="PASS",="PASS",="25102252",="PASS",="5102252",="PASS",="314",="PASS",="10308",="PASS",="5392",="PASS",="4345",="PASS",="3266",="PASS",="1791",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11432",="-",="0",="0",="0",="PASS",="906000",="525395875",="835776658",="-39",="11",="835776658",="525395875",="-44",="9",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="28",="99",="865413056330532",="89551080357045373621",="Vivo",="PASS",="1",="11",="0.79",="PASS",="89550534400026564851",="Claro",="PASS",="-",="PASS",="07E2B1A39E0387BE",="PASS",="6D8D49E5F50B1AD9963DF29F25CD17E6",="PASS",="9E17DD08",="PASS",="00051680001498B1",="PASS",="00DF84B7D0FD04EA3594583672AAFEAC",
="2024-07-11",="18:43:27",="18:52:10",="hi-mix",="RI-0352",="PASS",="PASS",="25102190",="PASS",="5102190",="PASS",="330",="PASS",="10340",="PASS",="5402",="PASS",="4321",="PASS",="3242",="PASS",="1767",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11681",="-",="0",="0",="0",="PASS",="906000",="902311726",="1805903892",="-41",="11",="1805903892",="902311726",="-49",="10",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="27",="99",="865413055954951",="89551080357045373621",="Vivo",="PASS",="2",="9",="1.05",="PASS",="89550534400026539143",="Claro",="PASS",="-",="PASS",="7BBBA63328903B1C",="PASS",="2118AEB08A75351828D3F7986AFACAC0",="PASS",="5D86B723",="PASS",="00051680001498FD",="PASS",="BFDAB24A2FCEF9802E80914DF2446891",
="2024-07-15",="06:17:40",="06:28:41",="hi-mix",="RI-0352",="PASS",="PASS",="25103000",="PASS",="5103000",="PASS",="698",="PASS",="10308",="PASS",="5412",="PASS",="4365",="PASS",="3281",="PASS",="1787",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11557",="-",="0",="0",="0",="PASS",="906000",="739969146",="1589036083",="-39",="11",="1589036083",="739969146",="-49",="9",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="12",="99",="865413056317745",="89551080357045373621",="Vivo",="PASS",="2",="12",="0.74",="PASS",="89550534400026533468",="Claro",="PASS",="-",="PASS",="0C2D0072C699E0D1",="PASS",="6617D16D1ECD8B52386846893AD4F8D9",="PASS",="A96D90C3",="PASS",="0005168000147FB8",="PASS",="150CA02618FB9E5BADAEFE58088A1815",
="2024-07-15",="06:30:40",="06:32:17",="hi-mix",="RI-0352",="FAIL",="PASS",="25102827",="PASS",="5102827",="PASS",="386",="PASS",="10308",="PASS",="5383",="PASS",="4384",="PASS",="3305",="PASS",="1811",="PASS",="PASS",="v0.5.23",="FAIL",="1100",="01000",="0111",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="00051680001499C0",="-",="",
="2024-07-15",="06:33:12",="06:43:57",="hi-mix",="RI-0352",="PASS",="PASS",="25102827",="PASS",="5102827",="PASS",="2494",="PASS",="10308",="PASS",="5363",="PASS",="4350",="PASS",="3286",="PASS",="1787",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11571",="-",="0",="0",="0",="PASS",="906000",="1192048874",="854374388",="-37",="12",="854374388",="1192048874",="-45",="9",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="12",="99",="865413056352072",="89551080357045373621",="Vivo",="PASS",="1",="5",="1.59",="PASS",="89550534400026533229",="Claro",="PASS",="-",="PASS",="0729BA6EDDCC91C4",="PASS",="F635F999F3C773F856C95FCB8D5D3C60",="PASS",="91FB8EFC",="PASS",="00051680001499C0",="PASS",="31922A30338BDC809542674F09CB5738",
="2024-07-15",="06:46:20",="06:48:15",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-07-15",="06:52:28",="06:53:18",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-07-15",="06:59:30",="07:01:10",="hi-mix",="RI-0352",="FAIL",="PASS",="25102923",="PASS",="5102923",="PASS",="458",="PASS",="10148",="PASS",="5392",="PASS",="4331",="PASS",="3261",="PASS",="1777",="PASS",="PASS",="v0.5.23",="FAIL",="1100",="NACK",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="PASS",="000516800014834E",="-",="",
="2024-07-15",="07:01:47",="07:03:29",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-07-15",="07:10:06",="07:12:16",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-07-15",="07:13:01",="07:22:47",="hi-mix",="RI-0352",="PASS",="PASS",="25102982",="PASS",="5102982",="PASS",="404",="PASS",="10244",="PASS",="5353",="PASS",="4340",="PASS",="3266",="PASS",="1777",="PASS",="PASS",="v0.5.23",="PASS",="1100",="01000",="0011",="10111",="PASS",="11640",="-",="0",="0",="0",="PASS",="906000",="1125634037",="2089068285",="-44",="11",="2089068285",="1125634037",="-51",="8",="-",="1000",="",="",="",="",="PASS",="6200000F26D67028",="PASS",="13",="99",="865413056350563",="89551080357045373621",="Vivo",="PASS",="2",="8",="1.05",="PASS",="89550534400026533377",="Claro",="PASS",="-",="PASS",="F287B0002661186C",="PASS",="E53FAFC99EC4638C8F78C7A606404F1D",="PASS",="D1666E62",="PASS",="0005168000148E34",="PASS",="668FA5E1095ED79A6F46A1CDB6DEE4C2",
="2024-07-15",="07:22:57",="07:25:06",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
="2024-07-15",="08:14:51",="08:17:02",="hi-mix",="RI-0352",="FAIL",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="0",="-",="-",="",="-",="",="",="",="",="-",="0",="-",="0",="0",="0",="-",="906000",="",="",="0",="0",="",="",="0",="0",="-",="1000",="",="",="",="",="-",="",="-",="0",="0",="",="",="",="-",="",="",="",="-",="",="",="-",="-",="-",="",="-",="",="-",="",="-",="",="-",="",
